,date,threshold,density,coloring,num_colors,valid_coloring
76,2013-11-30,0.8000000000000003,0.10909090909090909,"{'RWR': 0, 'XLE': 0, 'XLK': 0, 'XLY': 0, 'XLV': 0, 'IYT': 0, 'XLP': 0, 'XLU': 0, 'XLI': 1, 'XLF': 1, 'XLB': 2}",3,True
77,2014-04-30,0.8000000000000003,0.36363636363636365,"{'RWR': 0, 'XLE': 0, 'XLY': 0, 'XLV': 0, 'XLP': 0, 'XLU': 0, 'XLF': 1, 'XLK': 1, 'XLI': 2, 'IYT': 3, 'XLB': 4}",5,True
78,2015-07-31,0.8000000000000003,0.16363636363636364,"{'XLF': 0, 'RWR': 0, 'XLE': 0, 'XLK': 0, 'XLV': 0, 'IYT': 0, 'XLP': 0, 'XLU': 0, 'XLB': 1, 'XLY': 1, 'XLI': 2}",3,True
79,2016-05-31,0.8000000000000003,0.09090909090909091,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLY': 0, 'XLV': 0, 'IYT': 0, 'XLP': 0, 'XLU': 0, 'XLI': 1, 'XLB': 1, 'XLK': 2}",3,True
80,2016-10-31,0.8000000000000003,0.0,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLY': 0, 'XLK': 0, 'XLI': 0, 'XLV': 0, 'IYT': 0, 'XLU': 0, 'XLP': 0, 'XLB': 0}",1,True
81,2017-03-31,0.8000000000000003,0.14545454545454545,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLY': 0, 'XLV': 0, 'IYT': 0, 'XLP': 0, 'XLU': 0, 'XLI': 1, 'XLK': 2, 'XLB': 3}",4,True
82,2017-08-31,0.8000000000000003,0.14545454545454545,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLV': 0, 'IYT': 0, 'XLP': 0, 'XLU': 0, 'XLY': 1, 'XLB': 1, 'XLI': 2, 'XLK': 3}",4,True
83,2008-06-30,0.9000000000000001,0.0,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLY': 0, 'XLK': 0, 'XLI': 0, 'XLV': 0, 'IYT': 0, 'XLU': 0, 'XLP': 0, 'XLB': 0}",1,True
84,2008-11-30,0.9000000000000001,0.34545454545454546,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLV': 0, 'XLP': 0, 'XLU': 0, 'XLK': 1, 'XLY': 2, 'XLI': 3, 'IYT': 4, 'XLB': 5}",6,True
85,2009-04-30,0.9000000000000001,0.07272727272727272,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLK': 0, 'XLV': 0, 'XLB': 0, 'IYT': 0, 'XLP': 0, 'XLU': 0, 'XLI': 1, 'XLY': 2}",3,True
86,2010-07-31,0.9000000000000001,0.16363636363636364,"{'RWR': 0, 'XLE': 0, 'XLK': 0, 'XLV': 0, 'XLB': 0, 'XLP': 0, 'XLU': 0, 'XLF': 1, 'IYT': 1, 'XLI': 2, 'XLY': 3}",4,True
87,2010-12-31,0.9000000000000001,0.0,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLY': 0, 'XLK': 0, 'XLI': 0, 'XLV': 0, 'IYT': 0, 'XLU': 0, 'XLP': 0, 'XLB': 0}",1,True
88,2011-05-31,0.9000000000000001,0.0,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLY': 0, 'XLK': 0, 'XLI': 0, 'XLV': 0, 'IYT': 0, 'XLU': 0, 'XLP': 0, 'XLB': 0}",1,True
89,2011-10-31,0.9000000000000001,0.4,"{'RWR': 0, 'XLY': 0, 'XLV': 0, 'XLP': 0, 'XLU': 0, 'XLF': 1, 'XLE': 1, 'XLI': 2, 'IYT': 3, 'XLK': 4, 'XLB': 5}",6,True
90,2012-03-31,0.9000000000000001,0.01818181818181818,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLY': 0, 'XLK': 0, 'XLV': 0, 'IYT': 0, 'XLB': 0, 'XLP': 0, 'XLU': 0, 'XLI': 1}",2,True
91,2012-08-31,0.9000000000000001,0.01818181818181818,"{'RWR': 0, 'XLE': 0, 'XLK': 0, 'XLY': 0, 'XLF': 0, 'XLV': 0, 'IYT': 0, 'XLB': 0, 'XLP': 0, 'XLU': 0, 'XLI': 1}",2,True
92,2013-01-31,0.9000000000000001,0.0,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLY': 0, 'XLK': 0, 'XLI': 0, 'XLV': 0, 'IYT': 0, 'XLU': 0, 'XLP': 0, 'XLB': 0}",1,True
93,2013-11-30,0.9000000000000001,0.0,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLY': 0, 'XLK': 0, 'XLI': 0, 'XLV': 0, 'IYT': 0, 'XLU': 0, 'XLP': 0, 'XLB': 0}",1,True
94,2014-04-30,0.9000000000000001,0.12727272727272726,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLK': 0, 'XLV': 0, 'IYT': 0, 'XLP': 0, 'XLU': 0, 'XLI': 1, 'XLY': 1, 'XLB': 2}",3,True
95,2015-02-28,0.9000000000000001,0.0,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLY': 0, 'XLK': 0, 'XLI': 0, 'XLV': 0, 'IYT': 0, 'XLU': 0, 'XLP': 0, 'XLB': 0}",1,True
96,2015-07-31,0.9000000000000001,0.01818181818181818,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLY': 0, 'XLK': 0, 'XLI': 0, 'XLV': 0, 'IYT': 0, 'XLP': 0, 'XLU': 0, 'XLB': 1}",2,True
97,2016-05-31,0.9000000000000001,0.0,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLY': 0, 'XLK': 0, 'XLI': 0, 'XLV': 0, 'IYT': 0, 'XLU': 0, 'XLP': 0, 'XLB': 0}",1,True
98,2016-10-31,0.9000000000000001,0.0,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLY': 0, 'XLK': 0, 'XLI': 0, 'XLV': 0, 'IYT': 0, 'XLU': 0, 'XLP': 0, 'XLB': 0}",1,True
99,2017-08-31,0.9000000000000001,0.01818181818181818,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLY': 0, 'XLK': 0, 'XLV': 0, 'XLB': 0, 'IYT': 0, 'XLP': 0, 'XLU': 0, 'XLI': 1}",2,True
